node_id,prompt,interaction_count
53209020,"Food Node 53209020: The food description is: Cookie, chocolate sandwich, reduced fat. This food belongs to the category: Cookies and brownies. The ingredients in this food are: Cookies, chocolate sandwich, with creme filling, reduced fat.",15
58100325,"Food Node 58100325: The food description is: Burrito with beans, meatless, from fast food. This food belongs to the category: Burritos and tacos. The ingredients in this food are: Fast foods, burrito, with beans and cheese.",15
71507025,"Food Node 71507025: The food description is: Potato, baked, peel not eaten, with meat. This food belongs to the category: White potatoes, baked or boiled. The ingredients in this food are: Pork, cured, bacon, pre-sliced, cooked, pan-fried, Cheese, cheddar, Salt, table, iodized, Butter, stick, salted, Potatoes, baked, flesh, without salt, Cream, sour, cultured.",15
14106500,"Food Node 14106500: The food description is: Cheese, Monterey, reduced fat. This food belongs to the category: Cheese. The ingredients in this food are: Cheese, monterey, low fat.",15
58106505,,15
25221610,"Food Node 25221610: The food description is: Scrapple, cooked. This food belongs to the category: Sausages. The ingredients in this food are: Scrapple, pork.",15
75109600,"Food Node 75109600: The food description is: Corn, raw. This food belongs to the category: Corn. The ingredients in this food are: Corn, sweet, yellow, raw.",15
13110000,"Food Node 13110000: The food description is: Ice cream, NFS. This food belongs to the category: Ice cream and frozen dairy desserts. The ingredients in this food are: Ice cream, vanilla, Ice cream, vanilla, with additional ingredients, Ice creams, vanilla.",15
11513100,"Food Node 11513100: The food description is: Chocolate milk, made from dry mix with whole milk. This food belongs to the category: Flavored milk, whole. The ingredients in this food are: Beverages, chocolate-flavor beverage mix for milk, powder, with added nutrients, Milk, whole, 3.25% milkfat, with added vitamin D.",14
22300120,"Food Node 22300120: The food description is: Ham, fried, NS as to fat eaten. This food belongs to the category: Cold cuts and cured meats. The ingredients in this food are: Pork, cured, ham and water product, whole, boneless, separable lean and fat, heated, roasted, Vegetable oil, NFS, Pork, cured, ham, boneless, extra lean and regular, roasted, Pork, cured, ham, extra lean and regular, canned, roasted, Pork, cured, ham -- water added, whole, boneless, separable lean and fat, heated, roasted, Pork, cured, ham with natural juices, whole, boneless, separable lean and fat, heated, roasted, Pork, cured, ham, shank, bone-in, separable lean and fat, heated, roasted.",14
57148000,"Food Node 57148000: The food description is: Cereal (Kellogg's Crispix). This food belongs to the category: Ready-to-eat cereal, lower sugar (=<21.2g/100g). The ingredients in this food are: Cereals ready-to-eat, KELLOGG, KELLOGG'S CRISPIX.",14
57309100,"Food Node 57309100: The food description is: Cereal (Nature Valley Granola). This food belongs to the category: Ready-to-eat cereal, higher sugar (>21.2g/100g). The ingredients in this food are: Cereals ready-to-eat, GENERAL MILLS, NATURE VALLEY LOW FAT FRUIT GRANOLA, Cereals ready-to-eat, QUAKER, Low Fat 100% Natural Granola with Raisins, Cereals ready-to-eat, QUAKER, QUAKER 100% Natural Granola with Oats, Wheat, Honey, and Raisins, Cereals ready-to-eat, QUAKER, 100% Natural Granola, Oats, Wheat and Honey, Cereals ready-to-eat, NATURE'S PATH, Organic FLAX PLUS, Pumpkin Granola.",14
75109500,"Food Node 75109500: The food description is: Chives, raw. This food belongs to the category: Not included in a food category. The ingredients in this food are: Chives, raw.",14
24157220,,14
52302600,"Food Node 52302600: The food description is: Muffin, chocolate. This food belongs to the category: Biscuits, muffins, quick breads. The ingredients in this food are: Sugars, brown, Vanilla extract, imitation, no alcohol, Vegetable oil, NFS, Milk, NFS, Sugars, granulated, Salt, table, iodized, Leavening agents, baking powder, double-acting, sodium aluminum sulfate, Flour, wheat, all-purpose, enriched, bleached, Baking chocolate, unsweetened, squares, Eggs, Grade A, Large, egg whole.",14
27410220,"Food Node 27410220: The food description is: Beef and vegetables excluding carrots, broccoli, and dark-green leafy; no potatoes, no sauce. This food belongs to the category: Meat mixed dishes. The ingredients in this food are: Beef, round, top round steak, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, broiled, Vegetable oil, NFS, Corn, sweet, yellow, frozen, kernels cut off cob, boiled, drained, without salt, Beans, snap, green, frozen, cooked, boiled, drained without salt, Beverages, water, tap, drinking, Salt, table, iodized.",14
72119221,"Food Node 72119221: The food description is: Kale, fresh, cooked, fat added. This food belongs to the category: Other dark green vegetables. The ingredients in this food are: Oil or table fat, NFS, Kale, cooked, boiled, drained, without salt, Table fat, NFS, Salt, table, Salt, table, iodized, Kale, raw.",14
63111010,"Food Node 63111010: The food description is: Cherries, maraschino. This food belongs to the category: Other fruits and fruit salads. The ingredients in this food are: Maraschino cherries, canned, drained.",14
75607060,"Food Node 75607060: The food description is: Mushroom soup, cream of, NS as to made with milk or water. This food belongs to the category: Soups. The ingredients in this food are: Soup, cream of mushroom, canned, condensed, Milk, NFS.",14
92650000,,14
58145135,"Food Node 58145135: The food description is: Macaroni or noodles with cheese and meat. This food belongs to the category: Macaroni and cheese. The ingredients in this food are: Macaroni or noodles with cheese, made from packaged mix, Beef, ground.",14
24124110,,14
58106633,"Food Node 58106633: The food description is: Pizza, with meat other than pepperoni, stuffed crust. This food belongs to the category: Pizza. The ingredients in this food are: Sausage, Italian, pork, mild, cooked, pan-fried, Fast Food, Pizza Chain, 14"" pizza, cheese topping, stuffed crust.",14
56205120,,14
91705530,"Food Node 91705530: The food description is: Chocolate candy, peanut butter filled. This food belongs to the category: Candy containing chocolate. The ingredients in this food are: Candies, REESE'S Peanut Butter Cups, Candies, NESTLE, BUTTERFINGER Bar.",14
41101010,"Food Node 41101010: The food description is: Beans, from dried, NS as to type, fat added. This food belongs to the category: Beans, peas, legumes. The ingredients in this food are: Pinto beans, from dried, fat added, Salt, table, Vegetable oil, NFS, Beans, pinto, mature seeds, cooked, boiled, without salt, Black beans, from dried, fat added.",14
24154210,,14
91746300,"Food Node 91746300: The food description is: Candy, fruit snacks. This food belongs to the category: Candy not containing chocolate. The ingredients in this food are: Snacks, fruit leather, rolls.",14
71101100,,14
11121300,"Food Node 11121300: The food description is: Milk, dry, reconstituted, fat free (skim). This food belongs to the category: Milk, nonfat. The ingredients in this food are: Milk, dry, nonfat, regular, without added vitamin A and vitamin D, Beverages, water, tap, drinking, Milk, dry, nonfat, instant, with added vitamin A and vitamin D.",14
92305920,"Food Node 92305920: The food description is: Tea, iced, instant, green, pre-sweetened with low calorie sweetener. This food belongs to the category: Tea. The ingredients in this food are: Beverages, tea, green, ready-to-drink, diet.",14
75202000,"Food Node 75202000: The food description is: Asparagus, cooked, NS as to form, NS as to fat added in cooking. This food belongs to the category: Other vegetables and combinations. The ingredients in this food are: Table fat, NFS, Salt, table, Asparagus, frozen, cooked, boiled, drained, without salt.",14
57327450,"Food Node 57327450: The food description is: Cereal (Quaker Toasted Oat Bran). This food belongs to the category: Ready-to-eat cereal, lower sugar (=<21.2g/100g). The ingredients in this food are: Cereals ready-to-eat, QUAKER, Toasted Multigrain Crisps.",14
42109100,"Food Node 42109100: The food description is: Macadamia nuts. This food belongs to the category: Nuts and seeds. The ingredients in this food are: Nuts, macadamia nuts, dry roasted, with salt added.",14
64203020,"Food Node 64203020: The food description is: Guava nectar. This food belongs to the category: Fruit drinks. The ingredients in this food are: Guava nectar, with sucralose, canned.",14
24127130,,14
54403059,"Food Node 54403059: The food description is: Popcorn, microwave, kettle. This food belongs to the category: Popcorn. The ingredients in this food are: Sweeteners, tabletop, sucralose, SPLENDA packets, Snacks, popcorn, microwave, low fat, Oil, corn.",14
27564120,"Food Node 27564120: The food description is: Frankfurter or hot dog sandwich, beef and pork, plain, on white bun. This food belongs to the category: Frankfurter sandwiches (single code). The ingredients in this food are: Frankfurter, meat and poultry, unheated, Rolls, hamburger or hotdog, plain.",14
91731060,"Food Node 91731060: The food description is: M&M's Peanut Butter Chocolate Candies. This food belongs to the category: Candy containing chocolate. The ingredients in this food are: Candies, MARS SNACKFOOD US, M&M's Peanut Butter Chocolate Candies.",14
25220110,,14
41202020,"Food Node 41202020: The food description is: Chili beans, barbecue beans, ranch style beans or Mexican- style beans. This food belongs to the category: Beans, peas, legumes. The ingredients in this food are: Beans, baked, canned, with pork and sweet sauce.",14
54408300,"Food Node 54408300: The food description is: Pretzels, hard, cheese filled. This food belongs to the category: Pretzels/snack mix. The ingredients in this food are: Snacks, M&M MARS, COMBOS Snacks Cheddar Cheese Pretzel.",14
58101945,"Food Node 58101945: The food description is: Taco or tostada salad with meat and sour cream. This food belongs to the category: Burritos and tacos. The ingredients in this food are: Spices, pepper, red or cayenne, Spices, garlic powder, Spices, chili powder, Beef, ground, Cream, sour, cultured, Salt, table, iodized, Onions, raw, Avocados, raw, all commercial varieties, Olives, ripe, canned (small-extra large), Cheese, cheddar, Lettuce, iceberg (includes crisphead types), raw, Beans, black turtle, mature seeds, cooked, boiled, without salt, Vegetable oil, NFS, Tortillas, ready-to-bake or -fry, flour, refrigerated, Tomatoes, red, ripe, raw, year round average.",14
78101120,"Food Node 78101120: The food description is: Fruit and vegetable smoothie, bottled. This food belongs to the category: Smoothies and grain drinks. The ingredients in this food are: Fruit juice smoothie, NAKED JUICE, GREEN MACHINE.",14
